Team,,,,,,,,,,,,,,,,,,,,,,
Kevin,Harper,,F,,,1,,,1,,1,,,,,,,,2,,,
Mikkel,Beck,,F,,2,-2,,,,,1,,,1,,,,-1,5,,,
Rob,Kozluk,,DF,,-2,-2,,,,,,1,,,,-1,-1,-1,2,,,
Vassilios,Borbokis,,DF,,-2,-2,,,,,,,,1,,-1,-1,-1,2,,,
Russell,Hoult,,GK,,,,,,,,,,,,,,,,4,3,4,5
Mart,Poom,,GK,,,,,,,,,,,,,,,,2,4,4,5
End,,,,,,,,,,,,,,,,,,,,,,
Team,,,,,,,,,,,,,,,,,,,,,,
Everton,Blues,1998 EPL,Everton.jpg,FourFourTwo,1,,,,,,,,,,,,,,,,,
First Name,Last Name,Captain,Position,Number,Shot,Assist,Number of Triangles,Number of Squares,Number of Circles,Pace,Touch,Strong,Hard,Tactics,Star,Head,Kick,Card,Injury,On Target,Reaction,Special Save
Francis,Jeffers,,F,,5,5,,,,,1,,,,,,,-1,2,,,
Kevin,Campbell,,F,,5,4,,,,1,,,,,,,,,6,,,
John,Oster,,MF,,2,-2,,,,,,,,1,,,,,2,,,
Michael,Ball,,DF,,1,3,1,1,,,,1,1,1,,,,,5,,,
David,Unsworth,,DF,,,1,,2,,,,1,1,,,,,,5,,,
Don,Hutchison,,MF,,2,4,1,,2,,1,,1,1,,,,1,5,,,
Olivier,Dacourt,,MF,,1,-2,1,1,,1,,,1,1,1,,1,1,4,,,
Marco,Materazzi,,DF,,,-2,,1,1,,1,,1,1,,,,1,4,,,
Craig,Short,,DF,,-2,-2,,1,1,,,,1,1,,-1,-1,,3,,,
Dave,Watson,,DF,,-2,-2,,1,,,,1,,1,,-1,-1,-1,3,,,
Nick,Barmby,,F,,2,3,1,,,,1,,,1,,,,,3,,,
John,Collins,,MF,,1,-2,,,1,,1,,,,1,,,,3,,,
Ibrahima,Bakayoko,,F,,3,-2,,,1,1,1,,,,,,,,3,,,
Danny,Cadamarteri,,F,,2,1,1,,,1,,,1,,,,,,2,,,
Alec,Cleland,,DF,,-2,2,,1,,,1,,,1,,-1,-1,1,3,,,
Richard,Dunne,,DF,,-2,-2,,,1,,,,1,,,-1,-1,1,2,,,
Duncan,Ferguson,,F,,4,-2,1,,,,,1,,,1,1,,,5,,,
David,Weir,,DF,,,3,,1,,,,,,,1,-1,-1,,5,,,
Tony,Grant,,MF,,-2,-2,,,,,1,,,,,-1,-1,-1,2,,,
Thomas,Myhre,,GK,,,,,,,,,,,,,,,,6,3,4,5
End,,,,,,,,,,,,,,,,,,,,,,
Team,,,,,,,,,,,,,,,,,,,,,,
Leeds United,Whites,1998 EPL,Leeds.jpg,FourFourTwo,1,,,,,,,,,,,,,,,,,
First Name,Last Name,Captain,Position,Number,Shot,Assist,Number of Triangles,Number of Squares,Number of Circles,Pace,Touch,Strong,Hard,Tactics,Star,Head,Kick,Card,Injury,On Target,Reaction,Special Save
Harry,Kewell,,F,,2,3,1,,1,1,1,,,1,1,,,,5,,,
Jimmy Floyd,Hasselbaink,,F,,4,5,3,,,1,1,,1,1,1,1,,1,5,,,
Ian,Harte,,DF,,1,3,1,1,,,1,1,1,1,,,1,,5,,,
Lee,Bowyer,,MF,,3,1,1,,1,1,1,1,1,1,,,,,5,,,
David,Hopkin,,MF,,1,2,1,,,,1,1,1,1,,,,,5,,,
Alf-Inge,Haland,,DF,,,,,1,1,,1,1,1,1,,,,1,4,,,
Lucas,Radebe,,DF,,-2,-2,,2,1,,1,1,,1,1,-1,-1,,5,,,
Johnathan,Woodgate,,DF,,1,1,,2,,,1,1,,1,,,,,4,,,
Alan,Smith,,MF,,3,2,1,,1,1,1,,1,,,,,,2,,,
David,Wetherall,,DF,,-2,2,,1,,,1,1,,1,,-1,-1,,2,,,
Robert,Molenaar,,DF,,1,-2,,1,,,,1,,1,,,,,3,,,
Martin,Hiden,,DF,,-2,2,,1,1,,,,1,1,,-1,-1,,2,,,
Stephen,McPhail,,MF,,,2,,,1,1,1,,,,,-1,-1,-1,2,,,
Clyde,Wijnhard,,F,,2,3,1,,,,1,,,1,,,,,2,,,
David,Batty,,MF,,-1,-2,,,1,,,,,1,1,-1,-1,,3,,,
Danny,Granville,,DF,,-2,-2,,,1,,,,1,1,,-1,-1,1,2,,,
Bruno,Ribeiro,,MF,,1,-2,,,,,1,,,1,,,,,2,,,
Matt,Jones,,MF,,-2,-2,,,,1,,,,,,-1,-1,-1,2,,,
Willem,Korsten,,MF,,3,-2,,,,,1,,,,1,,,-1,2,,,
Nigel,Martyn,,GK,,,,,,,,,,,,,,,,5,4,5,
Paul,Robinson,,GK,,,,,,,,,,,,,,,,1,4,1,4
End,,,,,,,,,,,,,,,,,,,,,,
Team,,,,,,,,,,,,,,,,,,,,,,
Leicester City,Foxes,1998 EPL,Leicester.jpg,FourFourTwo,1,,,,,,,,,,,,,,,,,
First Name,Last Name,Captain,Position,Number,Shot,Assist,Number of Triangles,Number of Squares,Number of Circles,Pace,Touch,Strong,Hard,Tactics,Star,Head,Kick,Card,Injury,On Target,Reaction,Special Save
Arnar,Gunnlaugsson,,F,,1,1,,,,,1,,,,,-1,-1,,2,,,
Graham,Fenton,,MF,,1,1,,,,,,1,,,,-1,-1,-1,2,,,
Garry,Parker,,MF,,2,-2,,,,,,,,1,,,,-1,2,,,
Stuart,Wilson,,MF,,1,-2,,,,1,,,,,,-1,-1,-1,2,,,
Robert,Ullathorne,,DF,,-2,1,,1,,,,1,,1,,-1,-1,,4,,,
Andy,Impey,,DF,,,1,,,1,,1,,,1,,-1,-1,-1,4,,,
Steve,Walsh,,DF,,2,1,,1,,,,1,,1,,,,,3,,,
Pontus,Kamark,,DF,,-2,-2,,1,,,1,,,1,,-1,-1,-1,2,,,
Theodoros,Zagorakis,,MF,,1,1,,,1,,,,1,1,,,,,3,,,
Gerry,Taggart,,DF,,-2,3,,1,,,,1,,1,,-1,-1,,2,,,
Ian,Marshall,,F,,4,-2,,,,,1,,,1,,,,-1,2,,,
Stuart,Campbell,,MF,,-2,-2,,,,,,,,1,,-1,-1,,2,,,
Steve,Guppy,,MF,,2,4,1,1,,1,1,,1,1,,,,,5,,,
Matt,Elliott,,DF,,2,1,1,1,,,,1,1,1,,,,,5,,,
Neil,Lennon,,MF,,,2,1,,1,,1,,1,1,,,1,,5,,,
Muzzy,Izzet,,MF,,3,2,1,,1,1,1,,,1,,,,,5,,,
Frank,Sinclair,,DF,,,-2,,1,1,,,1,1,1,1,,,1,5,,,
Emile,Heskey,,F,,3,2,1,,1,1,,1,,,1,1,,,5,,,
Robbie,Savage,,MF,,,1,,1,,,1,1,,1,,,,,5,,,
Tony,Cottee,,F,,4,-2,1,,1,,1,,,1,,,,,5,,,
Kasey,Keller,,GK,,,,,,,,,,,,,,,,5,4,5,3
Pegguy,Aphexad,,GK,,,,,,,,,,,,,,,,1,4,1,5
End,,,,,,,,,,,,,,,,,,,,,,
Team,,,,,,,,,,,,,,,,,,,,,,
Liverpool,Reds,1998 EPL,Liverpool.jpg,FourFourTwo,1,,,,,,,,,,,,,,,,,
First Name,Last Name,Captain,Position,Number,Shot,Assist,Number of Triangles,Number of Squares,Number of Circles,Pace,Touch,Strong,Hard,Tactics,Star,Head,Kick,Card,Injury,On Target,Reaction,Special Save
Jamie,Carragher,,MF,,-1,2,,2,,,1,,1,1,1,,,1,5,,,
Paul,Ince,,MF,,2,2,1,1,1,,,,1,1,1,,,,5,,,
Jamie,Redknapp,,MF,,2,2,1,,1,1,,,1,1,1,,1,,5,,,
Steve,Staunton,,DF,,-2,-2,,2,,,1,,,1,,-1,-1,,5,,,
Michael,Owen,,F,,4,2,3,,,1,1,1,,,1,1,,-1,5,,,
Patrik,Berger,,MF,,2,2,1,,1,,1,,,1,,,1,,5,,,
Veggard,Heggem,,DF,,1,2,1,,,,,1,,1,,,,,4,,,
Steve,McManaman,,MF,,2,3,1,,1,1,1,,,1,1,,,,4,,,
Phil,Babb,,DF,,-2,,,1,,,,,1,1,,-1,-1,,4,,,
Robbie,Fowler,,F,,4,3,1,,1,,1,1,,1,1,,,,4,,,
Karl-Heinz,Riedle,,F,,2,1,1,,1,,,,1,1,,1,,,3,,,
David,Thompson,,MF,,1,1,,,1,,1,,,1,,,,,2,,,
Jason,McAteer,,MF,,,1,,,,1,,,,1,,-1,-1,1,2,,,
Steven,Gerrard,,MF,,1,1,,,1,,1,,,1,,,,,2,,,
Stig Inge,Bjornebye,,DF,,-2,2,,1,,1,,,,,1,-1,-1,,3,,,
Dominic,Matteo,,MF,,,2,,,,,,,,1,,,,1,3,,,
Rigobert,Song,,DF,,-2,1,,1,,,,1,,,1,-1,-1,,4,,,
Oyvind,Leonhardsen,,MF,,1,-2,,,,,1,,,,,,,-1,2,,,
Steve,Harkness,,DF,,-2,-2,,,,,,,,1,,-1,-1,,2,,,
Bjorn Tore,Kvarme,,DF,,-2,-2,,,,,,1,,,,-1,-1,-1,2,,,
David,James,,GK,,,,,,,,,,,,,,,,4,3,2,5
Brad,Friedel,,GK,,,,,,,,,,,,,,,,2,5,3,1
End,,,,,,,,,,,,,,,,,,,,,,
Team,,,,,,,,,,,,,,,,,,,,,,
Manchester United,Red Devils,1998 EPL,ManchesterU.jpg,FourFourTwo,1,,,,,,,,,,,,,,,,,
First Name,Last Name,Captain,Position,Number,Shot,Assist,Number of Triangles,Number of Squares,Number of Circles,Pace,Touch,Strong,Hard,Tactics,Star,Head,Kick,Card,Injury,On Target,Reaction,Special Save
Terry,Sheringham,,F,,1,2,1,,,,1,,,1,1,1,,,2,,,
David,May,,DF,,,-1,,,,,,1,,1,,-1,-1,,2,,,
John,Curtis,,DF,,-2,-2,,,,,1,1,,,,-1,-1,-1,2,,,
Jordi,Cruyff,,MF,,3,2,,,,,1,,,1,1,,,-1,2,,,
Gary,Neville,,DF,,-1,1,1,1,1,1,1,,1,1,1,,,1,5,,,
David,Beckham,,MF,,2,3,2,,1,1,1,1,,1,1,,2,,5,,,
Roy,Keane,,MF,,,-2,,1,2,,1,1,1,1,1,,,,5,,,
Dwight,Yorke,,MF,,4,3,2,,1,1,1,,,1,1,,,,5,,,
Jaap,Stam,,DF,,-1,,,2,1,,1,1,,1,1,1,,,5,,,
Andy,Cole,,F,,4,1,1,,1,1,1,,,1,1,,,,4,,,
Denis,Irwin,,DF,,,1,,2,,,1,1,1,1,1,,1,1,4,,,
Paul,Scholes,,MF,,2,2,1,,2,,1,1,1,1,1,,,,4,,,
Nicky,Butt,,DF,,,1,1,1,,,1,1,1,1,,,,1,3,,,
Jesper,Blomqvist,,DF,,,1,1,,1,,1,1,,1,,,,,3,,,
Phil,Neville,,DF,,-2,1,1,1,,,,1,,1,,-1,-1,,3,,,
Ronny,Johnsen,,DF,,1,-2,,1,1,,1,,,1,,1,,,3,,,
Ryan,Giggs,,MF,,1,1,1,,1,1,,,,1,1,,1,,3,,,
Henning,Berg,,DF,,-2,2,,1,,,,1,,1,,-1,-1,,2,,,
Wes,Brown,,DF,,-2,-2,,,1,,1,1,,,,-1,-1,,2,,,
Ole Gunnar,Solskjaer,,F,,4,,1,,,1,,,,1,1,,,-1,2,,,
Peter,Schmeichel,,GK,,,,,,,,,,,,,,,,3,4,3,3
Raimond,Van Der Gouw,,GK,,,,,,,,,,,,,,,,3,4,4,5
End,,,,,,,,,,,,,,,,,,,,,,
Team,,,,,,,,,,,,,,,,,,,,,,
Middlesbrough,Boro,1998 EPL,Middlesbrough.jpg,FourFourTwo,1,,,,,,,,,,,,,,,,,
First Name,Last Name,Captain,Position,Number,Shot,Assist,Number of Triangles,Number of Squares,Number of Circles,Pace,Touch,Strong,Hard,Tactics,Star,Head,Kick,Card,Injury,On Target,Reaction,Special Save
Dean,Gordon,,MF,,1,2,1,1,,,1,1,,1,,,,,5,,,
Andy,Townsend,,MF,,,2,1,,1,,1,1,1,1,,,,,5,,,
Hamilton,Ricard,,F,,4,2,1,,1,1,,,,1,1,,,,5,,,
Robbie,Mustoe,,MF,,2,1,1,,1,,,1,1,1,,,1,1,5,,,
Colin,Cooper,,DF,,,1,1,1,,,1,1,,1,,,,,5,,,
Steve,Vickers,,DF,,,-2,,1,1,,1,1,,1,,,,,5,,,
Gary,Pallister,,DF,,-2,-2,,2,,,,1,,1,1,-1,-1,,4,,,
Gianluca,Festa,,DF,,1,1,,2,,,,1,1,1,,,,,4,,,
Paul,Gascoigne,,MF,,2,2,1,,,,,,1,1,1,1,,1,4,,,
Brian,Deane,,F,,3,2,,,1,,1,1,,1,,1,,,5,,,
Robbie,Stockdale,,DF,,-2,3,,1,,,1,1,,,,-1,-1,,3,,,
Mikkel,Beck,,F,,2,3,,,1,1,,,,1,,,,,3,,,
Curtis,Fleming,,DF,,1,3,,,,,,1,,1,,,,,2,,,
Neil,Maddison,,DF,,-2,1,,,,,,,,1,,-1,-1,,2,,,
Mark,Summerbell,,MF,,-2,-2,,,,,,,1,,,-1,-1,,2,,,
Phil,Stamp,,MF,,2,-2,,,,,1,,,,,,1,1,2,,,
Keith,O'Neill,,MF,,-2,5,,,,1,,,,,,-1,-1,,3,,,
Craig,Harrison,,DF,,-2,-2,,,,,,1,,,,-1,-1,-1,2,,,
Alan,Moore,,MF,,-2,-2,,,,,1,,,,,-1,-1,-1,2,,,
Mark,Schwarzer,,GK,,,,,,,,,,,,,,,,5,5,4,2
Marlon,Beresford,,GK,,,,,,,,,,,,,,,,1,3,,2
End,,,,,,,,,,,,,,,,,,,,,,
Team,,,,,,,,,,,,,,,,,,,,,,
Newcastle United,Magpies,1998 EPL,Newcastle.jpg,FourFourTwo,1,,,,,,,,,,,,,,,,,
First Name,Last Name,Captain,Position,Number,Shot,Assist,Number of Triangles,Number of Squares,Number of Circles,Pace,Touch,Strong,Hard,Tactics,Star,Head,Kick,Card,Injury,On Target,Reaction,Special Save
Paul,Dalglish,,F,,1,-2,,,,,1,,,,,,,,2,,,
Louis,Saha,,F,,1,2,,,,1,,,,,,,,,2,,,
Georgios,Georgiadis,,DF,,-2,-2,,,,,,,1,,,-1,-1,,2,,,
Silvio,Maric,,MF,,-2,2,,,,,1,,,,,-1,-1,,5,,,
Gary,Speed,,MF,,2,-2,,1,1,,1,,1,1,1,,,,5,,,
Laurent,Charvet,,DF,,,1,1,1,,,1,1,,1,,,1,,5,,,
Nikos,Dabizas,,DF,,2,-2,,1,1,,,1,1,,,,,1,4,,,
Nolberto,Solano,,MF,,3,4,1,,1,1,,,,1,,,1,-1,4,,,
Dietmar,Hamann,,MF,,2,1,,1,,,,1,,1,1,,,1,3,,,
Rob,Lee,,MF,,-2,2,,1,1,,,,1,1,1,-1,-1,,3,,,
Stephen,Glass,,MF,,2,2,,,1,,1,,,1,,,,-1,3,,,
Warren,Burton,,DF,,-2,-2,,1,,,,,1,1,1,-1,-1,,3,,,
Andy,Griffin,,DF,,-2,-2,,,1,,,1,,,,-1,-1,-1,2,,,
Temur,Ketsbaia,,MF,,3,3,1,,,,1,,1,1,,,,,2,,,
Andreas,Andersson,,F,,2,-2,1,,,1,,,,,,,,-1,2,,,
Didier,Domi,,DF,,,-2,,1,,,,1,,1,,-1,-1,,5,,,
Steve,Howey,,DF,,-2,-2,,1,,,,1,1,,,-1,-1,,2,,,
Aaron,Hughes,,DF,,-1,2,,,1,,,,,1,,-1,-1,,2,,,
Stuart,Pearce,,DF,,,2,,,,,,,1,,,-1,-1,1,2,,,
Alan,Shearer,,F,,5,2,2,,,1,1,,1,1,1,1,,,5,,,
Shay,Given,,GK,,,,,,,,,,,,,,,,5,2,4,5
Steve,Harper,,GK,,,,,,,,,,,,,,,,2,3,2,5
End,,,,,,,,,,,,,,,,,,,,,,
Team,,,,,,,,,,,,,,,,,,,,,,
Nottingham Forest,Garibaldis,1998 EPL,Nottingham.jpg,FourFourTwo,1,,,,,,,,,,,,,,,,,
First Name,Last Name,Captain,Position,Number,Shot,Assist,Number of Triangles,Number of Squares,Number of Circles,Pace,Touch,Strong,Hard,Tactics,Star,Head,Kick,Card,Injury,On Target,Reaction,Special Save
Alan,Rogers,,DF,,2,2,1,1,,,1,1,,,,,,,5,,,
Steve,Chettle,,DF,,1,-2,,1,1,,,,1,1,,,,1,5,,,
Steve,Stone,,MF,,2,3,1,,,,,,1,1,,,,1,5,,,
Andy,Johnson,,MF,,-2,2,,,1,,,1,,1,,-1,-1,,4,,,
Thierry,Bonalair,,DF,,1,1,,1,,,1,,,1,,,,,4,,,
Chris,Bart-Wiliams,,MF,,2,1,,,1,,,1,,1,,,1,,3,,,
Craig,Armstrong,,DF,,-2,-2,,1,,1,1,,,,,-1,-1,,5,,,
Dougie,Freedman,,F,,4,2,1,,,,,,,1,,1,,,3,,,
Pierre,Van Hooijdonk,,F,,4,4,1,,,1,,,,,1,,,1,3,,,
Scott,Gemmill,,MF,,-2,2,,,1,,,,1,,,-1,-1,,4,,,
Jon Olav,Hjelde,,DF,,1,-2,,1,,,,1,,,,,,,3,,,
Matthieu,Louis-Jean,,DF,,-2,2,,,,,,,1,,,-1,-1,1,2,,,
Jean-Claude,Darcheville,,F,,2,2,1,,,1,,,,,,,,,2,,,
Neil,Shipperley,,F,,1,2,,,,,1,,,,,,,-1,2,,,
Nigel,Quashie,,MF,,-2,2,,,,,1,,,,,-1,-1,,2,,,
Marlon,Harewood,,F,,1,1,,,,1,,,,,,,,,2,,,
Christian,Edwards,,DF,,-2,-2,,,,,,1,,,,-1,-1,-1,2,,,
Richard,Gough,,DF,,,,,,,,,,,1,,-1,-1,1,2,,,
Des,Lyttle,,DF,,-2,,,,,,,,,1,,-1,-1,,2,,,
Dave,Beasant,,GK,,,,,,,,,,,,,,,,4,4,1,2
Mark,Crossley,,GK,,,,,,,,,,,,,,,,2,4,2,3
End,,,,,,,,,,,,,,,,,,,,,,
Team,,,,,,,,,,,,,,,,,,,,,,
Sheffield Wednesday,Owls,1998 EPL,SheffieldWednesday.jpg,FourFourTwo,1,,,,,,,,,,,,,,,,,
First Name,Last Name,Captain,Position,Number,Shot,Assist,Number of Triangles,Number of Squares,Number of Circles,Pace,Touch,Strong,Hard,Tactics,Star,Head,Kick,Card,Injury,On Target,Reaction,Special Save
Richard,Cresswell,,F,2,3,,,,,,,1,,,,,,-1,2,,,
Mark,McKeever,,MF,-2,-2,,,,,,1,,,,,-1,-1,-1,2,,,
Jim,Magilton,,DF,,1,1,,,,,,,,1,,-1,-1,-1,2,,,
Steve,Haslam,,DF,,-2,-2,,,,,,1,,,,-1,-1,-1,2,,,
Peter,Atherton,,DF,,1,,,2,1,,1,,1,1,,,,1,5,,,
Wim,Jonk,,MF,,1,3,1,,1,,1,,,1,1,,,,5,,,
Emerson,Thome,,DF,,,1,,1,1,,,1,,1,,,,,5,,,
Des,Walker,,DF,,-2,-2,,2,,,,1,,1,,-1,-1,,5,,,
Andy,Booth,,F,,3,2,1,,,,,,1,1,,1,,,5,,,
Peter,Rudi,,MF,,3,1,1,,,,1,,,1,,,,,5,,,
Andy,Hinchcliffe,,DF,,2,3,1,1,,,,1,1,1,,,1,1,5,,,
Benito,Carbone,,F,,4,4,1,,,1,1,,1,1,1,,,,5,,,
Niclas,Alexandersso,,MF,,2,2,,,,1,,,,1,,,,-1,5,,,
Danny,Sonner,,MF,,2,2,,,1,,,,1,1,,,,,5,,,
Ritchie,Humphreys,,DF,,1,-2,,,1,,1,1,,,,,,,2,,,
Dejan,Stefanovic,,DF,,,-1,,1,,1,,,1,,,-1,-1,1,2,,,
Lee,Briscoe,,DF,,1,-2,,1,,,,,,1,,,,,2,,,
Juan,Cobian,,DF,,-2,-2,,,1,,1,,,,,-1,-1,,2,,,
Jon,Newsome,,DF,,,-2,,,,,,,,1,,-1,-1,-1,2,,,
Pavel,Srnicek,,GK,,,,,,,,,,,,,,,,5,5,5,1
Kevin,Pressman,,GK,,,,,,,,,,,,,,,,2,4,4,4
Paolo,Di Canio,,F,,5,-2,1,,,,1,,,1,1,,,2,4,,,
End,,,,,,,,,,,,,,,,,,,,,,
Team,,,,,,,,,,,,,,,,,,,,,,
Southampton,Saints,1998 EPL,Southampton.jpg,FourFourTwo,1,,,,,,,,,,,,,,,,,
First Name,Last Name,Captain,Position,Number,Shot,Assist,Number of Triangles,Number of Squares,Number of Circles,Pace,Touch,Strong,Hard,Tactics,Star,Head,Kick,Card,Injury,On Target,Reaction,Special Save
Mark,Hughes,,F,,,1,1,,1,,1,,1,1,,1,,1,5,,,
Claus,Lundekvam,,DF,,-2,-2,,2,,,,1,1,1,,-1,-1,1,5,,,
Egil,Ostenstad,,F,,3,-2,1,,1,1,,,,1,1,,,,4,,,
Jason,Dodd,,DF,,1,3,1,1,,,,1,,1,,,,1,4,,,
Scott,Hiley,,DF,,-2,-2,,1,1,,,1,,1,,-1,-1,,4,,,
Carlton,Palmer,,MF,,-2,1,,1,,,1,,,1,,-1,-1,,5,,,
Ken,Monkou,,DF,,1,-2,,1,,,,1,,1,,,,,3,,,
Matt,Le Tissier,,MF,,4,4,1,,,,,,1,1,1,,1,,3,,,
Matt,Oakley,,MF,,2,3,1,,,,1,,,1,,,,,3,,,
Francis,Benali,,DF,,-2,1,,1,,,,1,,1,,-1,-1,,3,,,
James,Beattie,,F,,3,4,1,,,,1,1,,1,,1,,,3,,,
Hassan,Kachloul,,MF,,4,-2,,,1,1,,,1,1,,,,,3,,,
Wayne,Bridge,,DF,,-2,-2,,,,,,1,,,,-1,-1,-1,2,,,
Stuart,Ripley,,F,,-2,2,,,,,1,,,,,1,-1,,3,,,
Patrick,Colleter,,DF,,1,-2,,,,,1,,,,,,,,5,,,
Chris,Marsden,,MF,,3,2,,,,,,,1,,,,,,5,,,
David,Howells,,MF,,2,-2,,,1,,1,,,,,,,,2,,,
David,Hughes,,MF,,-2,-2,,,,,,,,1,,-1,-1,,2,,,
Garry,Monk,,DF,,-2,-2,,,,,1,,,,,-1,-1,,2,,,
Richard,Dryden,,DF,,-2,-2,,,,,,,,1,,-1,-1,,2,,,
Paul,Jones,,GK,,,,,,,,,,,,,,,,5,3,3,4
Neil,Moss,,GK,,,,,,,,,,,,,,,,2,3,5,3
End,,,,,,,,,,,,,,,,,,,,,,
Team,,,,,,,,,,,,,,,,,,,,,,
Tottenham Hotspur,Lillywhites,1998 EPL,Spurs.jpg,FourFourTwo,1,,,,,,,,,,,,,,,,,
First Name,Last Name,Captain,Position,Number,Shot,Assist,Number of Triangles,Number of Squares,Number of Circles,Pace,Touch,Strong,Hard,Tactics,Star,Head,Kick,Card,Injury,On Target,Reaction,Special Save
Colin,Calderwood,,DF,,-1,-2,,,,,,,1,,1,-1,-1,1,3,,,
Stephen,Clemence,,MF,,-2,-2,,,,,1,,,,,,,,2,,,
John,Scales,,DF,,-2,-2,,,,,,1,,,,-1,-1,,2,,,
Jose,Dominguez,,MF,,2,4,,,,1,,,,,,,,,2,,,
Ruel,Fox,,MF,,2,-2,,,1,1,,,,1,,,,,3,,,
Steffen,Freund,,MF,,-2,1,,1,,,,,1,1,,-1,-1,,5,,,
Luke,Young,,DF,,-2,-2,,1,,1,,1,,,,-1,-1,,2,,,
Justin,Edinburgh,,DF,,-2,1,,1,,,,1,1,,,-1,-1,1,2,,,
Ramon,Vega,,DF,,2,-2,,,1,,1,,,1,,,,,2,,,
Andy,Sinton,,MF,,-2,-2,,,1,,,1,,,,-1,-1,,2,,,
Mauricio,Taricco,,DF,,-1,,,,,,,,,1,,-1,-1,1,4,,,
Sol,Campbell,,DF,,2,-2,,2,1,,1,1,,1,1,1,,-1,5,,,
Stephen,Carr,,DF,,-2,2,,1,1,1,,1,,1,,-1,-1,,5,,,
Darren,Anderton,,MF,,1,4,1,1,1,,1,1,,1,1,,,,5,,,
David,Ginola,,F,,2,5,1,,1,,1,1,1,1,,,1,,5,,,
Allan,Nielsen,,MF,,1,1,,,1,,,,1,1,1,,,,4,,,
Chris,Armstrong,,F,,3,,1,,,,,,1,1,,,,1,4,,,
Steffen,Iversen,,F,,4,2,2,,,,1,1,,,,,,,3,,,
Les,Ferdinand,,F,,3,1,1,,,,,,,1,1,1,,,3,,,
Ian,Walker,,GK,,,,,,,,,,,,,,,,4,4,2,3
Espen,Baardsen,,GK,,,,,,,,,,,,,,,,2,4,3,2
End,,,,,,,,,,,,,,,,,,,,,,
Team,,,,,,,,,,,,,,,,,,,,,,
West Ham United,Hammers,1998 EPL,WestHam.jpg,FourFourTwo,1,,,,,,,,,,,,,,,,,
First Name,Last Name,Captain,Position,Number,Shot,Assist,Number of Triangles,Number of Squares,Number of Circles,Pace,Touch,Strong,Hard,Tactics,Star,Head,Kick,Card,Injury,On Target,Reaction,Special Save
Frank,Lampard,,MF,,2,2,1,1,,1,1,,,1,1,,,,5,,,
Trevor,Sinclair,,MF,,2,3,1,,1,1,,,1,1,,,,,5,,,
Ian,Pearce,,DF,,1,1,,2,,,1,1,,1,,,,,5,,,
Rio,Ferdinand,,DF,,-2,1,,2,,,1,1,1,,1,-1,-1,,5,,,
Steve,Lomas,,MF,,,2,1,,1,,,1,1,1,,,,1,5,,,
Eyal,Berkovic,,MF,,2,5,1,,1,,1,,1,1,,,1,,4,,,
Neil,Ruddock,,DF,,1,-2,,1,1,,,1,1,1,,,,1,4,,,
Ian,Wright,,F,,4,3,1,,,,1,,,1,1,,,1,3,,,
Marc,Keller,,MF,,3,1,1,,,1,1,,,1,,,,,3,,,
John,Hartson,,F,,3,2,,,1,,1,,,1,1,1,,,5,,,
Scott,Minto,,DF,,-2,-2,,1,,,,1,,1,,-1,-1,,5,,,
Paul,Kitson,,F,,2,2,,,1,,1,,,1,,1,,,2,,,
Marc-Vivien,Foe,,MF,,1,1,,,1,,,,1,1,,-1,-1,,5,,,
Steve,Potts,,DF,,-2,-2,,,,,,,,1,,-1,-1,,2,,,
Stan,Lazaridis,,MF,,1,2,,,,1,,,,,,-1,-1,,2,,,
Julian,Dicks,,DF,,1,,,,,,,1,,1,,-1,-1,,2,,,
John,Moncur,,MF,,-1,,,,,,,,1,,,-1,-1,1,2,,,
Joe,Cole,,MF,,1,1,,,,1,,,,,,-1,-1,,2,,,
Shaka,Hislop,,GK,,,,,,,,,,,,,,,,5,5,2,3
Craig,Forrest,,GK,,,,,,,,,,,,,,,,1,3,5,3
End,,,,,,,,,,,,,,,,,,,,,,
Team,,,,,,,,,,,,,,,,,,,,,,
Wimbledon,Dons,1998 EPL,Wimbledon.jpg,FourFourTwo,1,,,,,,,,,,,,,,,,,
First Name,Last Name,Captain,Position,Number,Shot,Assist,Number of Triangles,Number of Squares,Number of Circles,Pace,Touch,Strong,Hard,Tactics,Star,Head,Kick,Card,Injury,On Target,Reaction,Special Save
Ceri,Hughes,,MF,,1,2,,,,,,,1,,,,,,2,,,
Gareth,Ainsworth,,MF,,,2,,,,,,,,1,,-1,-1,,2,,,
Duncan,Jupp,,DF,,-2,-2,,,,,,1,,,,-1,-1,,2,,,
Peter,Fear,,MF,,,,,,,,1,,,,,-1,-1,-1,2,,,
Kenny,Cunningham,,DF,,-2,1,,1,1,,1,1,,1,,-1,-1,,5,,,
Robbie,Earle,,MF,,2,1,1,,,,1,,,1,1,,,,5,,,
Chris,Perry,,DF,,-2,,,1,,,,1,1,1,,-1,-1,,5,,,
Ben,Thatcher,,DF,,-2,,,1,,,,,1,1,,-1,-1,,5,,,
Jason,Euell,,F,,4,,1,,,,1,,,1,,1,,,5,,,
Marcus,Gayle,,F,,4,3,1,,1,1,,,,1,1,,1,,5,,,
Michael,Hughes,,MF,,1,3,1,,1,1,,,1,1,,,,,4,,,
Dean,Blackwell,,DF,,-2,-2,,1,,,,1,,1,,-1,-1,-1,4,,,
Andy,Roberts,,MF,,1,1,1,,,,,,1,1,,,,,4,,,
Alan,Kimble,,DF,,-2,2,,1,,,1,,,1,,-1,-1,,3,,,
